jobId,title,companyName,Industry,Clean_City,tagsAndSkills,minimumExperience,minimumSalary,maximumSalary,midSalary
290925923255,Finance Process & Ops Analyst,Accenture,IT/Tech,Gurugram,"forecasting,accounting,fpa,financial planning,finance,financial analysis,accounts payable,revenue recognition",3,0.0,0.0,
290925923167,Record To Report Ops Analyst,Accenture,IT/Tech,Jaipur,"voucher entry,journal entries,accounting,record to report,financial reporting,general ledger accounting,hlookup,service operations",3,0.0,0.0,
290925922977,Procure To Pay Operations Senior Analyst,Accenture,IT/Tech,Jaipur,"PTP,Finance Operations,Procure to Pay,financial Planning,Accounts Payable,Planning,Procurement,Analysis",5,0.0,0.0,
290925922932,Digital Mktg Advisory Analyst,Accenture,IT/Tech,Gurugram,"digital marketing,campaign management,marketing,campaigns,marketing operations,email marketing,google adwords,branding",3,0.0,0.0,
290925922915,Business Interlock Analyst,Accenture,IT/Tech,Gurugram,"business analysis,talent development,data collection,fpa,content writing,data analysis,content editing,editing",3,0.0,0.0,
290925922739,Record To Report Ops Analyst,Accenture,IT/Tech,Jaipur,"journal entries,variance analysis,accounting,record to report,trial balance,general ledger accounting,hlookup,macros",3,0.0,0.0,
290925922736,Procure To Pay Operations Analyst,Accenture,IT/Tech,Jaipur,"accounts payable,as400,accounting,procure to pay,account management,ledger,accounts receivable,rpg",3,0.0,0.0,
290925922591,Regulatory Compliance Senior Analyst,Accenture,IT/Tech,Chennai,"risk management,coso,auditing,google sheets,finance,erm,internal control,jsp",5,0.0,0.0,
290925922579,Procure To Pay Operations Analyst,Accenture,IT/Tech,Jaipur,"accounts payable,pay,as400,procure to pay,procurement,ledger,hr generalist activities,employee relations",3,0.0,0.0,
290925922079,Financial Plan & Analysis Analyst,Accenture,IT/Tech,Chennai,"variance analysis,budgeting,fpa,financial planning,financial planning and analysis,financial analysis,accounts receivable,accounts payable",3,0.0,0.0,
290925922048,Banking Operations Analyst,Accenture,IT/Tech,Chennai,"trade finance,commercial banking,banking operations,wholesale banking,financial analysis,risk management,credit analysis,credit risk",3,0.0,0.0,
290925921976,Order To Cash Operations Analyst,Accenture,IT/Tech,Chennai,"ledger,accounts receivable,order to cash,cash applications,billing,tds,accounts payable,balance sheet",3,0.0,0.0,
290925921757,Business Interlock Analyst,Accenture,IT/Tech,Gurugram,"business analysis,talent development,performance measurement,talent acquisition,recruitment,project management,team management,investment banking",3,0.0,0.0,
290925921715,Banking Advisory Senior Analyst,Accenture,IT/Tech,Chennai,"com,c++,mfc,service delivery,vc++,c#,python,c",5,0.0,0.0,
290925921644,Business Analyst,Accenture,IT/Tech,Gurugram,"business process modeling,project management,pega platform,business analysis,pega,pega prpc,ccsa,gap analysis",15,0.0,0.0,
290925921090,Measurement & Report Analyst,Accenture,IT/Tech,Delhi NCR,"ms access,business reporting,vlookup,vba,mis,macros,data analysis,data analytics",3,0.0,0.0,
290925921056,Data Engineer - Senior Analyst,Accenture,IT/Tech,Kochi,"scala,pyspark,pytorch,python,microsoft azure,glue,amazon redshift,sql",2,0.0,0.0,
290925920981,Financial Plan & Analysis Analyst,Accenture,IT/Tech,Gurugram,"forecasting,variance analysis,accounting,fpa,finance,financial analysis,mis reporting,budgetary control",3,0.0,0.0,
290925920970,Advertising Sales Rep Analyst,Accenture,IT/Tech,Gurugram,"business development,sales,inside sales,marketing,sales analysis,data analysis,sales forecasting,mis reporting",3,0.0,0.0,
290925920825,Procure To Pay Operations Senior Analyst,Accenture,IT/Tech,Delhi NCR,"accounts payable,pay,procure to pay,payables,procurement,accounts receivable,fi-gl,sap",5,0.0,0.0,
290925920788,Advertising Sales Rep Analyst,Accenture,IT/Tech,Gurugram,"business development,sales,inside sales,marketing,sales analysis,data analysis,sales forecasting,mis reporting",3,0.0,0.0,
290925920701,Business Analyst,Accenture,IT/Tech,Coimbatore,"data analysis,business analysis,guidewire,business requirement analysis,agile methodology,project management,software testing,project documentation",5,0.0,0.0,
290925920633,Risk and Compliance Analyst,Accenture,IT/Tech,Gurugram,"risk compliance,auditing,internal audit,compliance analysis,sox,financial analysis,aml,risk management",2,0.0,0.0,
290925920603,Record To Report Ops Analyst,Accenture,IT/Tech,Gurugram,"service operations,vlookup,reinsurance,reporting analysis,record to report,hlookup,macros,data analysis",3,0.0,0.0,
290925920534,Quality Assurance Analyst,Accenture,IT/Tech,Gurugram,"quality control,operations audit,records management,quality check,quality assurance,risk management,internal control,auditing",3,0.0,0.0,
290925920295,Quality Assurance Analyst,Accenture,IT/Tech,Gurugram,"quality control,operations audit,records management,quality check,quality assurance,risk management,internal control,auditing",3,0.0,0.0,
290925920294,Quality Assurance Analyst,Accenture,IT/Tech,Gurugram,"quality control,operations audit,records management,quality check,quality assurance,risk management,internal control,auditing",3,0.0,0.0,
290925920290,Quality Assurance Analyst,Accenture,IT/Tech,Gurugram,"quality control,operations audit,records management,quality check,quality assurance,risk management,internal control,auditing",3,0.0,0.0,
290925920268,Business Interlock Analyst,Accenture,IT/Tech,Gurugram,"business analysis,talent development,recruitment,otc,hr generalist activities,data management,corporate hr,AIOC-S01591746",3,0.0,0.0,
290925919730,Lead Analyst,Wipro,IT/Tech,Gurugram,"data warehousing,warehouse,sql,data modeling,etl process,snowflake,python,amazon redshift",6,0.0,0.0,
290925919647,Analyst,Wipro,IT/Tech,Gurugram,"Treasury Management,collateral management,risk assessment,forecasting,liquidity risk,trade settlements,capital market,microsoft office suite",2,0.0,0.0,
290925908252,Business Analyst,Accenture,IT/Tech,Coimbatore,"project management,performance testing,business solutions,business analysis,process mapping,documentation,us healthcare,claims adjudication",3,0.0,0.0,
290925908211,Procure To Pay Operations Senior Analyst,Accenture,IT/Tech,Gurugram,"accounts payable,pay,procure to pay,payables,procurement,joining formalities,hr generalist activities,employee relations",5,0.0,0.0,
290925908061,Record To Report Ops Analyst,Accenture,IT/Tech,Gurugram,"financial analysis,journal entries,forecasting,reporting analysis,record to report,hlookup,macros,service operations",3,0.0,0.0,
290925908018,Procure To Pay Operations Analyst,Accenture,IT/Tech,Coimbatore,"accounts payable,invoice processing,accounting,procure to pay,payables,vendor management,accounts receivable,project management",3,0.0,0.0,
290925907775,Business Analyst,Accenture,IT/Tech,Gurugram,"project management,business solutions,business analysis,business requirement analysis,process mapping,gap analysis,user stories,sql",3,0.0,0.0,
290925907132,Business Advisory Analyst,Accenture,IT/Tech,Gurugram,"financial analysis,project management,business advisory,accounting,corporate strategy,management consulting,accounts receivable,accounts payable",3,0.0,0.0,
290925907064,Order To Cash Operations Analyst,Accenture,IT/Tech,Gurugram,"ledger,accounts receivable,order to cash,cash applications,billing,tds,accounts payable,balance sheet",3,0.0,0.0,
290925906785,Associate Manager Data Analyst,Optum,Other,Delhi NCR,"python,business analysis,business intelligence,sql,business intelligence tools,hive,data analysis,data management",4,0.0,0.0,
290925906712,Customer Service Senior Analyst,Accenture,IT/Tech,Chennai,"spanish,service operations,international bpo,customer service,voice process,non voice process,chat process,team management",5,0.0,0.0,
290925906698,Customer Service Analyst,Accenture,IT/Tech,Gurugram,"french language,service operations,customer service,sales,french,non voice process,international bpo,chat process",3,0.0,0.0,
290925906256,Order To Cash Operations Senior Analyst,Accenture,IT/Tech,Gurugram,"accounts reconciliation,credit analysis,credit management,order to cash,cash applications,ledger,accounts receivable,accounts payable",5,0.0,0.0,
290925903178,Benefits Administration Services Analyst II,Conduent,Other,Delhi NCR,"ssas,sql,service delivery,ssrs,ssis,mdx,service management,power bi",2,0.0,0.0,
290925501579,Senior Associate-Resource Analyst,EY,Other,Kochi,"iptables,headcount,redhat linux,bonds,ssh,nfs server,samba server,staffing",2,0.0,0.0,
290925501265,Assistant Manager - Revenue Analyst,Marriott,Other,Madikeri,"financial analysis,revenue analysis,forecasting,variance analysis,business development,expense analysis,corporate sales,sales",1,0.0,0.0,
290925500973,Senior Lead Analyst,AMERICAN EXPRESS,Ecommerce/Logistics,Gurugram,"software testing,data validation,internal control,presentation skills,operational risk,auditing,sharepoint,metrics reporting",2,0.0,0.0,
290925500972,Senior Business Systems Analyst,AMERICAN EXPRESS,Ecommerce/Logistics,Gurugram,"hive,python,project management,data analysis,management skills,bi,big data ecosystem,power bi",1,0.0,0.0,
290925500971,Senior Analyst - Control Management,AMERICAN EXPRESS,Ecommerce/Logistics,Gurugram,"hive,standard operating procedures,macros,python,data analysis,statistical techniques,software testing,sas",2,0.0,0.0,
290925500459,Deputy Manager/Senior Analyst - Digital,Mahindra & Mahindra Limited.,Manufacturing/Core,Chennai,"PLM,ERP,Data management,Master data management,Metrology,Data quality,Data analytics,Advanced Excel",3,0.0,0.0,
290925500313,Senior Consultant - Maximo Systems Developer/Analyst,Danfoss,Other,Chennai,"GIS,ERP,Renewable energy,System integration,Javascript,Refrigeration,Troubleshooting,Automotive",7,0.0,0.0,
290925500078,Financial Systems Analyst I,AMERICAN EXPRESS,Ecommerce/Logistics,Gurugram,"Product management,Career development,Data analysis,Finance,Analytical,Agile,Visio,Financial services",3,0.0,0.0,
290925010121,Real Time Analyst II Gurgaon II Rotational Shifts,Teleperformance (TP),Other,Gurugram,"Excel,Shrinkage,Aht,RTA,WFM,IEX,Real time pcr,Rotational Shifts",1,0.0,0.0,
290925010078,Sr Analyst-Data Analytics,AMERICAN EXPRESS,Ecommerce/Logistics,Hybrid - Chennai,"BI Tool,Data Validation,Data Quality,python,Data Exploration,Data Cleansing,power BI,SQL",5,2250000.0,3000000.0,2625000.0
290925006065,Data Analyst,IIFL Finance,BFSI,Gurugram,"VBA,Advanced Excel,SQL,Data analysis,Data,Excel",1,400000.0,650000.0,525000.0
280925004368,Financial Analyst,Wabtec,Other,Rohtak,"Oracle,R2R,P2P,Financial analysis,Finance",5,0.0,0.0,
270925009657,Quality Analyst Manager,Exide,Other,Kolkata,"QA,Customer Audits,Six Sigma,QC,Quality Analysis,Quality Audit,Quality,Quality assurance",8,0.0,0.0,
270825021177,Mega Walkin Drive_R1RCM_Analyst Role,R1 RCM,Other,Delhi NCR,"BPO,US Process,Outbound,AR Calling,Calling,KPO,US Healthcare,Inbound",0,0.0,0.0,
260925929599,Business Analyst - L4,Wipro,IT/Tech,Kochi,"change request,project management,business analysis,rfi,rfp,charts,test cases,market research",5,0.0,0.0,
260925929535,Service Desk Analyst - L2,Wipro,IT/Tech,Gurugram,"customer service,helpdesk,service desk,ti,mis,user support,c++,sap",1,0.0,0.0,
260925929466,RPA Business Analyst,Wipro,IT/Tech,Chennai,"rpa,project management,root cause analysis,integration testing,uipath,software testing,regression testing,automation anywhere",8,0.0,0.0,
260925929175,Risk Comp and Governance Analyst - L3,Wipro,IT/Tech,Delhi NCR,"cyber security,risk analysis,it audit,compliance assurance,inspection,aml,risk management,risk compliance",3,0.0,0.0,
260925929164,Lead Analyst,Wipro,IT/Tech,Gurugram,"workday,instructional design,digital learning,lms,learning management,data analytics,behavioural training,information technology",5,0.0,0.0,
260925929026,Business Analyst - L5,Wipro,IT/Tech,Gurugram,"change request,project management,business analysis,rfi,rfp,charts,test cases,market research",8,0.0,0.0,
260925928993,Risk Comp and Governance Analyst - L3,Wipro,IT/Tech,Kolkata,"cyber security,risk analysis,it audit,compliance assurance,inspection,aml,risk management,risk compliance",3,0.0,0.0,
260925927265,Quality Analyst,Taskus,Other,Greater Noida,"hrsd,career development,quality analysis,recruitment,customer experience,employee relations,human resource management,talent development",2,0.0,0.0,
260925920333,Senior Compensation Analyst,Taskus,Other,Gurugram,"hrsd,total rewards,advanced excel,compensation,rewards,compensation management,hr generalist activities,hiring",5,0.0,0.0,
260925502482,Data Quality Analyst,WPP,Other,Gurugram,"snowflake,python,data analysis,data warehousing,power bi,business analysis,data integrity,data pipeline",2,0.0,0.0,
260925502256,Quality Assurance Analyst,Teleperformance (TP),Other,Lucknow,"design documents,software testing,regression testing,test cases,test case design,uat,test case creation,user stories",2,0.0,0.0,
260925501992,"Analyst,Treasures",DBS Bank,BFSI,Chennai,"retail banking,customer service,investment banking,operational risk,investment,sales process,banking operations,sales",2,0.0,0.0,
260925501137,Financial Analyst,AMERICAN EXPRESS,Ecommerce/Logistics,Gurugram,"Relationship management,Automation,US GAAP,Finance,Analytical,Reconciliation,MS Office,Variance analysis",5,0.0,0.0,
260925500606,Sr Analyst III Software Engineering,DXC Technology,IT/Tech,Chennai,"Computer science,Basic,Coding,Senior Analyst,Social media,Debugging,Manager Technology,Troubleshooting",3,0.0,0.0,
260925500605,Sr Analyst II ERP Package Applications,DXC Technology,IT/Tech,Delhi NCR,"Computer science,Project development,Basic,PMP,ERP,Coding,Senior Analyst,Social media",4,0.0,0.0,
260925500395,Risk Analyst-AWM Supervision,Ameriprise Financial,Other,Delhi NCR,"operational support,Investment products,Excel,financial products,Process documentation,Financial planning,Risk Analyst,Asset management",1,0.0,0.0,
